,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
61295,Simon Eder,26.0,186.0,79.0,AUT,2010,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver,2,1
61296,Simon Eder,30.0,186.0,79.0,AUT,2014,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,2
61297,Simon Eder,30.0,186.0,79.0,AUT,2014,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,no medal,2,2
61298,Simon Eder,30.0,186.0,79.0,AUT,2014,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,no medal,2,2
61299,Simon Eder,30.0,186.0,79.0,AUT,2014,Sochi,Biathlon,Biathlon Men's 20 kilometres,no medal,2,2
61300,Simon Eder,30.0,186.0,79.0,AUT,2014,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze,2,2
61337,Johan Niklas Edin,24.0,171.0,80.0,SWE,2010,Vancouver,Curling,Curling Men's Curling,no medal,2,1
61338,Johan Niklas Edin,28.0,171.0,80.0,SWE,2014,Sochi,Curling,Curling Men's Curling,Bronze,2,2
61348,Ulf Niklas Alexander Edler,27.0,191.0,98.0,SWE,2014,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,1,1
61366,Mark Fraser Edmond,25.0,191.0,99.0,NZL,2002,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,no medal,1,1
61367,Mark Fraser Edmond,25.0,191.0,99.0,NZL,2002,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
61401,"Samuel ""Sam"" Edney",21.0,188.0,95.0,CAN,2006,Torino,Luge,Luge Men's Singles,no medal,3,1
61402,"Samuel ""Sam"" Edney",25.0,188.0,95.0,CAN,2010,Vancouver,Luge,Luge Men's Singles,no medal,3,2
61403,"Samuel ""Sam"" Edney",29.0,188.0,95.0,CAN,2014,Sochi,Luge,Luge Men's Singles,no medal,3,3
61404,"Samuel ""Sam"" Edney",29.0,188.0,95.0,CAN,2014,Sochi,Luge,Luge Mixed Team Relay,no medal,3,3
61423,Lars Roger Edstrm,25.0,181.0,86.0,SWE,1992,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
61459,"Michael Thomas ""Eddie"" Edwards",24.0,173.0,74.0,GBR,1988,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,1,1
61460,"Michael Thomas ""Eddie"" Edwards",24.0,173.0,74.0,GBR,1988,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,1,1
61480,Jonathan Edwards,21.0,167.0,75.0,USA,1994,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,no medal,1,1
61520,Stephen Edwards,22.0,170.0,69.0,GBR,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
61582,Lasse Daniel Efskind,27.0,180.0,74.0,NOR,1972,Sapporo,Speed Skating,Speed Skating Men's 500 metres,no medal,1,1
61600,Lars-Erik Efverstrm,26.0,173.1764705882353,67.99122807017544,SWE,1952,Oslo,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,no medal,1,1
61601,Lars-Erik Efverstrm,26.0,175.70216606498195,68.08102766798419,SWE,1952,Oslo,Nordic Combined,Nordic Combined Men's Individual,no medal,1,1
61614,Atsushi Egawa,21.0,173.0,70.0,JPN,1988,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,1,1
61615,Atsushi Egawa,21.0,173.0,70.0,JPN,1988,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,1,1
61616,Atsushi Egawa,21.0,173.0,70.0,JPN,1988,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,1,1
61632,Markus Ulrich Egen,24.0,181.02189210320563,83.8216435488092,GER,1952,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,1
61633,Markus Ulrich Egen,28.0,181.02189210320563,83.8216435488092,GER,1956,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,2
61634,Markus Ulrich Egen,32.0,181.02189210320563,83.8216435488092,GER,1960,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,3
61636,Gnther Eger,27.0,185.0,90.0,GER,1992,Albertville,Bobsleigh,Bobsleigh Men's Two,Bronze,1,1
61672,Gjermund Eggen,26.0,177.1537376586742,71.12250712250712,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,1,1
61688,Hans Santos Egger,29.0,179.6778947368421,82.85473684210527,BRA,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,no medal,1,1
61689,Hans Santos Egger,29.0,176.82024597918638,76.39810426540285,BRA,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,1,1
61690,Hans Santos Egger,29.0,177.27573182247403,76.59138257575758,BRA,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
61691,Hubert Egger,24.0,173.1764705882353,67.99122807017544,GER,1952,Oslo,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,no medal,1,1
61692,Hubert Egger,24.0,177.6264367816092,71.49417249417249,GER,1952,Oslo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,1,1
61695,Jrg Egger,32.0,178.0,98.0,SUI,2014,Sochi,Bobsleigh,Bobsleigh Men's Two,no medal,1,1
61696,Jrg Egger,32.0,178.0,98.0,SUI,2014,Sochi,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
61699,Reinhard Egger,24.0,191.0,96.0,AUT,2014,Sochi,Luge,Luge Men's Singles,no medal,1,1
61701,Venanz Egger,21.0,174.0,64.0,SUI,1976,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,1,1
61702,"Wilhelm ""Willi"" Egger",23.0,175.70216606498195,68.08102766798419,AUT,1956,Cortina d'Ampezzo,Nordic Combined,Nordic Combined Men's Individual,no medal,3,1
61703,"Wilhelm ""Willi"" Egger",27.0,176.00932400932402,65.86633663366337,AUT,1960,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,3,2
61704,"Wilhelm ""Willi"" Egger",31.0,176.00932400932402,65.86633663366337,AUT,1964,Innsbruck,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,3,3
61705,"Wilhelm ""Willi"" Egger",31.0,176.53733333333332,65.64199192462988,AUT,1964,Innsbruck,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,3,3
61706,Ernst Eggerbauer,27.0,181.02189210320563,83.8216435488092,GER,1960,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
61711,Toni Eggert,25.0,191.0,88.0,GER,2014,Sochi,Luge,Luge Mixed (Men)'s Doubles,no medal,1,1
61712,Walter Eggert,23.0,176.0,74.0,GER,1964,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,no medal,1,1
61714,Wilhelm Egginger,23.0,181.02189210320563,83.8216435488092,GER,1936,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
61716,Markus Eggler,33.0,179.0,89.0,SUI,2002,Salt Lake City,Curling,Curling Men's Curling,Bronze,2,1
61717,Markus Eggler,41.0,179.0,89.0,SUI,2010,Vancouver,Curling,Curling Men's Curling,Bronze,2,2
61718,Jaimee Eggleton,19.0,173.39762611275964,65.59163987138264,CAN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
61725,Emil Egli,22.0,174.0,75.0,SUI,1964,Innsbruck,Luge,Luge Men's Singles,no medal,1,1
61726,Emil Egli,22.0,174.0,75.0,SUI,1964,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,no medal,1,1
61731,Paul Egloff,20.0,176.00932400932402,65.86633663366337,SUI,1980,Lake Placid,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,1,1
61732,Paul Egloff,20.0,176.53733333333332,65.64199192462988,SUI,1980,Lake Placid,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,1,1
61769,Masako Eguchi,22.0,181.0,78.0,JPN,1972,Sapporo,Luge,Luge Men's Singles,no medal,1,1
61770,Masako Eguchi,22.0,181.0,78.0,JPN,1972,Sapporo,Luge,Luge Mixed (Men)'s Doubles,no medal,1,1
61772,Lucas Eguibar Bretn  ,19.0,182.0,82.0,ESP,2014,Sochi,Snowboarding,Snowboarding Men's Boardercross,no medal,1,1
61827,John Robert Ehrensbeck,23.0,183.0,83.0,USA,1968,Grenoble,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,1,1
61834,Christian Ehrhoff,19.0,188.0,90.0,GER,2002,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,1
61835,Christian Ehrhoff,23.0,188.0,90.0,GER,2006,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,2
61836,Christian Ehrhoff,27.0,188.0,90.0,GER,2010,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,3
61906,Jan-Armin Eichhorn,24.0,175.0,80.0,GER,2006,Torino,Luge,Luge Men's Singles,no medal,1,1
61925,Anders Eide,26.0,175.0,75.0,NOR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,1,1
61926,Hans Engelsen Eide,28.0,188.0,84.0,NOR,1994,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Moguls,no medal,1,1
61929,Hans Eidenbenz,23.0,176.00932400932402,65.86633663366337,SUI,1924,Chamonix,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,2,1
61930,Hans Eidenbenz,23.0,173.1764705882353,67.99122807017544,SUI,1924,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,no medal,2,1
61931,Hans Eidenbenz,23.0,175.70216606498195,68.08102766798419,SUI,1924,Chamonix,Nordic Combined,Nordic Combined Men's Individual,no medal,2,1
61932,Hans Eidenbenz,28.0,175.70216606498195,68.08102766798419,SUI,1928,Sankt Moritz,Nordic Combined,Nordic Combined Men's Individual,no medal,2,2
61933,Ole Christian Eidhammer,18.0,174.0,60.0,NOR,1984,Sarajevo,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,2,1
61934,Ole Christian Eidhammer,22.0,174.0,60.0,NOR,1988,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,2,2
61935,Ole Christian Eidhammer,22.0,174.0,60.0,NOR,1988,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,2,2
61936,Ole Christian Eidhammer,22.0,174.0,60.0,NOR,1988,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze,2,2
61940,Valts Eiduks,19.0,179.0,64.0,LAT,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,1,1
61941,Valts Eiduks,19.0,179.0,64.0,LAT,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,no medal,1,1
61942,Valts Eiduks,19.0,179.0,64.0,LAT,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,1,1
61951,Christoph Eigenmann,22.0,176.0,71.0,SUI,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,3,1
61952,Christoph Eigenmann,26.0,176.0,71.0,SUI,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,3,2
61953,Christoph Eigenmann,26.0,176.0,71.0,SUI,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,no medal,3,2
61954,Christoph Eigenmann,30.0,176.0,71.0,SUI,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,3,3
61955,Florian Eigler,23.0,178.0,80.0,GER,2014,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,no medal,1,1
61967,Tor Helge Eikeland,27.0,185.0,89.0,NOR,1988,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
61978,Geir Einang,22.0,183.0,72.0,NOR,1988,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,1
61979,Geir Einang,22.0,183.0,72.0,NOR,1988,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,2,1
61980,Geir Einang,26.0,183.0,72.0,NOR,1992,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,2
61981,Geir Einang,26.0,183.0,72.0,NOR,1992,Albertville,Biathlon,Biathlon Men's 20 kilometres,no medal,2,2
61982,Geir Einang,26.0,183.0,72.0,NOR,1992,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,2,2
61996,Kein Einaste,24.0,196.0,90.0,EST,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,1,1
61997,Kurt Einberger,28.0,194.0,98.0,AUT,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Two,no medal,2,1
61998,Kurt Einberger,28.0,194.0,98.0,AUT,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Four,no medal,2,1
61999,Kurt Einberger,32.0,194.0,98.0,AUT,1998,Nagano,Bobsleigh,Bobsleigh Men's Four,no medal,2,2
62008,Carlos Rodolfo Eiras Annecke,19.0,177.9479843953186,79.26075619295958,ARG,1952,Oslo,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,1,1
62019,Jorge Abelardo Eiras Annecke,17.0,177.27573182247403,76.59138257575758,ARG,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,1
62020,Jorge Abelardo Eiras Annecke,21.0,177.9479843953186,79.26075619295958,ARG,1964,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,2,2
62021,Jorge Abelardo Eiras Annecke,21.0,176.82024597918638,76.39810426540285,ARG,1964,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,2,2
62022,Jorge Abelardo Eiras Annecke,21.0,177.27573182247403,76.59138257575758,ARG,1964,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,2
62023,Jorge Carlos Eiras,17.0,177.27573182247403,76.59138257575758,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
62025,Haukur Eirksson,27.0,178.83665338645417,72.38247011952191,ISL,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,no medal,1,1
62026,Haukur Eirksson,27.0,177.1537376586742,71.12250712250712,ISL,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,1,1
62027,Haukur Eirksson,27.0,178.69767441860466,72.24186046511628,ISL,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,no medal,1,1
62048,Alfred Eisenbeisser,27.0,177.84100418410043,73.86238532110092,ROU,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
62056,Hans Conrad Eisenhut,28.815727699530516,182.108993902439,90.15799689440993,SUI,1932,Lake Placid,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
62058,Sebastian Eisenlauer,23.0,181.0,72.0,GER,2014,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,1,1
62064,"Anton ""Toni"" Eisgruber",23.0,175.70216606498195,68.08102766798419,GER,1936,Garmisch-Partenkirchen,Nordic Combined,Nordic Combined Men's Individual,no medal,1,1
62069,"Lloyd Edgar Eisler, Jr.",20.0,180.0,81.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,no medal,4,1
62070,"Lloyd Edgar Eisler, Jr.",24.0,180.0,81.0,CAN,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,4,2
62071,"Lloyd Edgar Eisler, Jr.",28.0,180.0,81.0,CAN,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,3
62072,"Lloyd Edgar Eisler, Jr.",30.0,180.0,81.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,4
62124,"Victor John ""Vic"" Ekberg",27.0,181.02189210320563,83.8216435488092,AUS,1960,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
62136,Brje Nils Hilding Ekedahl,23.0,182.108993902439,90.15799689440993,SWE,1952,Oslo,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
62155,Karl David Ekholm,27.0,188.0,85.0,SWE,2006,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,1,1
62156,Karl David Ekholm,27.0,188.0,85.0,SWE,2006,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,no medal,1,1
62157,Karl David Ekholm,27.0,188.0,85.0,SWE,2006,Torino,Biathlon,Biathlon Men's 20 kilometres,no medal,1,1
62173,Verner Edmund Eklf,26.0,175.70216606498195,68.08102766798419,FIN,1924,Chamonix,Nordic Combined,Nordic Combined Men's Individual,no medal,1,1
62187,John Erik Eklund,20.0,180.0,76.0,SWE,2014,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,no medal,1,1
62188,Per-Erik Eklund,20.0,179.0,73.0,SWE,1984,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1,1
62189,Thom Lennart Eklund,25.0,183.0,85.0,SWE,1984,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,2,1
62190,Thom Lennart Eklund,29.0,183.0,85.0,SWE,1988,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,2,2
62197,ke Kay Ekman,23.0,179.0576,75.99420529801324,FIN,1936,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,1,1
62198,ke Kay Ekman,23.0,178.9168399168399,75.13318777292577,FIN,1936,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 5,000 metres",no medal,1,1
62225,"Karl-Axel Kennert ""Kenneth"" Ekman",26.0,188.0,84.0,SWE,1972,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
62230,Oliver Oscar Emanuel Ekman Larsson,22.0,188.0,86.0,SWE,2014,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,1,1
62234,Zintis Ekmanis,33.0,184.0,90.0,LAT,1992,Albertville,Bobsleigh,Bobsleigh Men's Two,no medal,4,3
62235,Zintis Ekmanis,33.0,184.0,90.0,LAT,1992,Albertville,Bobsleigh,Bobsleigh Men's Four,no medal,4,3
62236,Zintis Ekmanis,35.0,184.0,90.0,LAT,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Two,no medal,4,4
62237,Zintis Ekmanis,35.0,184.0,90.0,LAT,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Four,no medal,4,4
62261,Ulf Torsten Ekstam,22.0,176.0,73.5,FIN,1964,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,2,1
62262,Ulf Torsten Ekstam,22.0,176.0,73.5,FIN,1964,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,2,1
62263,Ulf Torsten Ekstam,22.0,176.0,73.5,FIN,1964,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,1
62264,Ulf Torsten Ekstam,26.0,176.0,73.5,FIN,1968,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,2,2
62265,Ulf Torsten Ekstam,26.0,176.0,73.5,FIN,1968,Grenoble,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,2,2
62266,Ulf Torsten Ekstam,26.0,176.0,73.5,FIN,1968,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,2
62270,Ulf Arne Ekstrand,22.0,192.0,86.0,SWE,1980,Lake Placid,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,1,1
62271,Ulf Arne Ekstrand,22.0,192.0,86.0,SWE,1980,Lake Placid,Speed Skating,"Speed Skating Men's 5,000 metres",no medal,1,1
62272,Ulf Arne Ekstrand,22.0,192.0,86.0,SWE,1980,Lake Placid,Speed Skating,"Speed Skating Men's 10,000 metres",no medal,1,1
62679,Jamil Omar Hatem Abdulalem Jamil El-Reedy,18.0,177.9479843953186,66.0,EGY,1984,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,1,1
62680,Jamil Omar Hatem Abdulalem Jamil El-Reedy,18.0,176.82024597918638,66.0,EGY,1984,Sarajevo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,1,1
62681,Jamil Omar Hatem Abdulalem Jamil El-Reedy,18.0,177.27573182247403,66.0,EGY,1984,Sarajevo,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
62840,Karl Anders Daniel Eldebrink,27.0,183.0,83.0,SWE,1988,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1,1
62842,Brd Jrgen Elden,23.0,187.0,75.0,NOR,1992,Albertville,Nordic Combined,Nordic Combined Men's Individual,no medal,1,1
62843,Trond Einar Elden,21.0,189.0,85.0,NOR,1992,Albertville,Nordic Combined,Nordic Combined Men's Team,Silver,3,1
62844,Trond Einar Elden,21.0,189.0,85.0,NOR,1992,Albertville,Nordic Combined,Nordic Combined Men's Individual,no medal,3,1
62845,Trond Einar Elden,23.0,189.0,85.0,NOR,1994,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,no medal,3,2
62846,Trond Einar Elden,31.0,189.0,85.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,3,3
62847,"Harold Lee ""Jack"" Elder",30.0,178.0,77.0,USA,1972,Sapporo,Luge,Luge Mixed (Men)'s Doubles,no medal,1,1
62874,Todd James Eldredge,20.0,173.0,66.0,USA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,1
62875,Todd James Eldredge,26.0,173.0,66.0,USA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,3,2
62876,Todd James Eldredge,30.0,173.0,66.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,3,3
62885,Attila Elek,23.0,175.0,65.0,HUN,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
62893,kos Elekfy (Kirchner-),24.0,178.43771043771045,76.20466321243524,HUN,1948,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,no medal,1,1
62894,kos Elekfy (Kirchner-),24.0,178.9168399168399,75.13318777292577,HUN,1948,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",no medal,1,1
62897,Agris Elerts,24.0,182.0,85.0,LAT,1992,Albertville,Luge,Luge Men's Singles,no medal,2,1
62898,Agris Elerts,26.0,182.0,85.0,LAT,1994,Lillehammer,Luge,Luge Men's Singles,no medal,2,2
62903,"Jonathan Paul ""Jon"" Eley",21.0,186.0,75.0,GBR,2006,Torino,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,no medal,3,1
62904,"Jonathan Paul ""Jon"" Eley",21.0,186.0,75.0,GBR,2006,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",no medal,3,1
62905,"Jonathan Paul ""Jon"" Eley",21.0,186.0,75.0,GBR,2006,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",no medal,3,1
62906,"Jonathan Paul ""Jon"" Eley",25.0,186.0,75.0,GBR,2010,Vancouver,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,no medal,3,2
62907,"Jonathan Paul ""Jon"" Eley",25.0,186.0,75.0,GBR,2010,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",no medal,3,2
62908,"Jonathan Paul ""Jon"" Eley",25.0,186.0,75.0,GBR,2010,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",no medal,3,2
62909,"Jonathan Paul ""Jon"" Eley",29.0,186.0,75.0,GBR,2014,Sochi,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,no medal,3,3
62910,"Jonathan Paul ""Jon"" Eley",29.0,186.0,75.0,GBR,2014,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",no medal,3,3
62934,Bjrnar Elgetun,22.0,175.0,75.0,NOR,1994,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,no medal,1,1
62935,Bjrnar Elgetun,22.0,175.0,75.0,NOR,1994,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",no medal,1,1
62936,Bjrnar Elgetun,22.0,175.0,75.0,NOR,1994,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",no medal,1,1
62954,Patrik Eli,25.0,185.0,88.0,CZE,2002,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,4,1
62955,Patrik Eli,29.0,185.0,88.0,CZE,2006,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,4,2
62956,Patrik Eli,33.0,185.0,88.0,CZE,2010,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,4,3
62957,Patrik Eli,37.0,185.0,88.0,CZE,2014,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,4,4
62974,Tommy Per Henry Eliasson (-Winter),29.0,179.0,90.0,SWE,2010,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,no medal,1,1
62984,Kurt Sigvard Elim,24.0,175.0,68.0,SWE,1964,Innsbruck,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,2,1
62985,Kurt Sigvard Elim,24.0,175.0,68.0,SWE,1964,Innsbruck,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,2,1
62986,Kurt Sigvard Elim,28.0,175.0,68.0,SWE,1968,Grenoble,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,2,2
62987,Kurt Sigvard Elim,28.0,175.0,68.0,SWE,1968,Grenoble,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",no medal,2,2
62991,Darren Joseph Eliot,22.0,183.0,77.0,CAN,1984,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
63004,Lorenzo Manuel Porfirio Elzaga y Romero Rubio,24.0,170.0,84.6,MEX,1928,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,no medal,1,1
63015,Juan-Carlos Elizondo,16.0,177.27573182247403,76.59138257575758,MEX,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
63017,Miguel C. Elizondo Navarrete,23.0,182.0,78.0,MEX,1992,Albertville,Bobsleigh,Bobsleigh Men's Two,no medal,2,2
63026,Ole Martin Ellefster,24.0,183.0,79.0,NOR,1964,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,no medal,3,1
63027,Ole Martin Ellefster,24.0,183.0,79.0,NOR,1964,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,3,1
63028,Ole Martin Ellefster,24.0,183.0,79.0,NOR,1964,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,3,1
63029,Ole Martin Ellefster,28.0,183.0,79.0,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold,3,2
63030,Ole Martin Ellefster,28.0,183.0,79.0,NOR,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,3,2
63031,Ole Martin Ellefster,32.0,183.0,79.0,NOR,1972,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,3,3
