,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
133486,Pascal Lavanchy,25.0,178.0,68.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
133487,Pascal Lavanchy,29.0,178.0,68.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
134794,Lee Chuen-Gun,21.0,177.0,64.0,KOR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
134936,Lee Gwang-Yeong,21.0,168.0,65.0,KOR,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
135248,Lee Kyu-Hyun,17.0,180.0,70.0,KOR,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
135249,Lee Kyu-Hyun,21.0,180.0,70.0,KOR,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
135316,Robin Huntington Lee,16.0,173.39762611275964,65.59163987138264,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
135616,Fernand Leemans,22.0,173.39762611275964,65.59163987138264,BEL,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
137202,Juha Pekka Leskinen,21.0,183.0,68.0,FIN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
137346,John A. Lettengarver,18.0,173.39762611275964,65.59163987138264,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
137920,Li Chengjiang,22.0,170.0,61.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
137921,Li Chengjiang,26.0,170.0,61.0,CHN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
138341,Li Su-Min,17.0,173.39762611275964,65.59163987138264,PRK,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
138355,Li Wei,18.0,177.84100418410043,73.86238532110092,CHN,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,4,2
138532,Li Yunfei,22.0,172.0,66.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
138816,Peter Liebers,25.0,170.0,65.59163987138264,GER,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
138817,Peter Liebers,25.0,170.0,73.6,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
138858,Konrad Lienert,22.0,177.84100418410043,73.86238532110092,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
139645,Stefan Lindemann,25.0,162.0,60.0,GER,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,1
139646,Stefan Lindemann,29.0,162.0,60.0,GER,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,2
140067,Leopold Linhart,21.0,173.39762611275964,65.59163987138264,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
140517,Yury Gennadyevich Litvinov,19.0,170.0,62.0,KAZ,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
140520,Thomas Jeffrey Litz,18.0,174.0,64.0,USA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
140524,"Yueming ""Anthony"" Liu",23.0,168.0,60.0,AUS,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
140525,"Yueming ""Anthony"" Liu",27.0,168.0,60.0,AUS,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
140546,David Liu,22.0,168.0,56.0,TPE,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,3,1
140547,David Liu,26.0,168.0,56.0,TPE,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,2
140548,David Liu,32.0,168.0,56.0,TPE,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,3,3
141458,"Raymond Charles ""Ray"" Lockwood",23.0,177.84100418410043,73.86238532110092,GBR,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
141700,Ren Lohse,24.0,183.0,75.0,GER,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
141701,Ren Lohse,28.0,183.0,75.0,GER,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
142563,Gnther Lorenz,20.0,173.39762611275964,65.59163987138264,GER,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
143044,Aaron Lowe,31.0,178.0,70.71122994652407,CAN,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
143617,"Ronald Edmund ""Ron"" Ludington",25.0,177.84100418410043,73.86238532110092,USA,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,Bronze,1,1
143775,qor Lukanin,26.0,176.0,70.0,AZE,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
143776,qor Lukanin,30.0,176.0,70.0,AZE,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
144806,Evan Frank Lysacek,20.0,188.0,73.0,USA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,1
144807,Evan Frank Lysacek,24.0,188.0,73.0,USA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,Gold,2,2
145366,Tatsuki Machida,23.0,162.0,65.59163987138264,JPN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
145367,Tatsuki Machida,23.0,162.0,73.6,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
145819,James Lester Madden,22.0,173.39762611275964,65.59163987138264,USA,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,1
145820,James Lester Madden,26.0,177.84100418410043,73.86238532110092,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
147007,Alexandre Majorov,22.0,167.0,68.0,SWE,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
147599,Ihor Maliar,22.0,177.84100418410043,73.86238532110092,UKR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
147640,Andr Malinet,21.983436853002072,173.39762611275964,65.59163987138264,FRA,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,1,1
148790,Luca Mantovani,23.0,174.0,68.0,ITA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
149118,Ihor Vasylovych Marchenko,20.0,170.0,70.0,UKR,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
149415,Maurizio Margaglio,23.0,178.0,71.0,ITA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
149416,Maurizio Margaglio,27.0,178.0,71.0,ITA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,3,2
149417,Maurizio Margaglio,31.0,178.0,71.0,ITA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
149710,Maksim Viktorovich Marinin,24.0,187.0,80.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
149711,Maksim Viktorovich Marinin,28.0,187.0,80.0,RUS,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
151061,Michael Christian Martinez,17.0,172.0,65.59163987138264,PHI,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
151152,Paul Lloyd Martini,19.0,177.84100418410043,73.86238532110092,CAN,1980,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
151153,Paul Lloyd Martini,23.0,177.84100418410043,73.86238532110092,CAN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
151433,"Rocco L. ""Rocky"" Marval (Marvaldi-)",26.0,175.0,75.0,USA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
152627,Mitsuru Matsumura,18.0,167.0,59.0,JPN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
152628,Mitsuru Matsumura,22.0,167.0,59.0,JPN,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,2
153259,Warren D. Maxwell,23.0,178.0829268292683,70.71122994652407,GBR,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
153283,"Hellmuth Rolf Richard Johannes ""Hellmut"" May",14.0,173.39762611275964,65.59163987138264,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,2,1
153284,"Hellmuth Rolf Richard Johannes ""Hellmut"" May",26.0,173.39762611275964,65.59163987138264,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,2
153923,"Robert ""Rob"" McCall",25.0,175.0,72.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
153924,"Robert ""Rob"" McCall",29.0,175.0,72.0,CAN,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,2,2
154466,David Lachlan McGillivray,18.0,167.0,58.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
154724,"Gordon Riley ""Gordie"" McKellen, Jr.",18.0,160.0,65.0,USA,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
154898,John McKilligan,19.0,169.0,63.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
155253,John Donald McPherson,14.0,173.39762611275964,65.59163987138264,CAN,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
155465,Axel Mdric,17.0,173.39762611275964,65.59163987138264,FRA,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
155472,Cameron Bradley Medhurst,18.0,162.0,56.0,AUS,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,3,1
155473,Cameron Bradley Medhurst,22.0,162.0,56.0,AUS,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,3,2
155474,Cameron Bradley Medhurst,26.0,162.0,56.0,AUS,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,3
155826,Patrick Meier,21.0,170.0,69.0,SUI,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
156811,Werner Mensching,26.0,177.84100418410043,73.86238532110092,GER,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
157254,Gregory Merriman,25.0,180.0,70.71122994652407,AUS,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
157419,"Frdricus Alexis Edwardus Alick ""Freddy"" Msot",18.0,174.0,65.59163987138264,BEL,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,1,1
159040,Mark William Militano,17.0,167.0,65.0,USA,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
159301,"James G. ""Jim"" Millns, Jr.",27.0,178.0829268292683,70.71122994652407,USA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,1,1
159305,ric Millot,23.0,165.0,53.0,FRA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,1
159306,ric Millot,25.0,165.0,53.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,2
161393,Scott Patrick Moir,22.0,168.0,75.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,1
161394,Scott Patrick Moir,26.0,168.0,75.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
161395,Scott Patrick Moir,26.0,168.0,75.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,2,2
161999,Luc Moneger,19.0,166.0,56.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
163808,Nikolay Aleksandrovich Morozov,22.0,175.0,65.0,BLR,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
163809,Stanislav Oleksandrovych Morozov,23.0,187.0,85.0,UKR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
163810,Stanislav Oleksandrovych Morozov,27.0,187.0,85.0,UKR,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
163811,Stanislav Oleksandrovych Morozov,31.0,187.0,85.0,UKR,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
164124,Dylan Moscovitch,29.0,177.0,78.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
164125,Dylan Moscovitch,29.0,177.0,78.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,1,1
164887,Jacques Mrozek,17.0,171.0,65.0,FRA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,1
164888,Jacques Mrozek,21.0,171.0,65.0,FRA,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
165386,Hans Mller,24.0,173.39762611275964,65.59163987138264,SUI,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,3,2
165489,Mirko Mller (-Goolsbey),23.0,178.0,72.0,GER,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
166116,Aleksandr Aleksandrovich Murashko,22.0,174.0,63.0,BLR,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
166126,Mitsuhiro Murata,22.0,173.0,68.0,JPN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
166486,Vakht'ang Murvanidze,22.0,173.0,64.0,GEO,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
166487,Vakht'ang Murvanidze,26.0,173.0,64.0,GEO,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
167345,Hiroshi Nagakubo,25.0,180.0,70.0,JPN,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
167462,William Joseph Nagle,46.0,173.39762611275964,65.59163987138264,USA,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
167540,Lszl Nagy,20.0,168.0,63.0,HUN,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,4,1
167541,Lszl Nagy,24.0,168.0,63.0,HUN,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,2
167542,Lszl Nagy,28.0,168.0,63.0,HUN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,3
168601,Vadim Vladimirovich Naumov,24.0,176.0,75.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
168767,Andrew Naylor,22.0,180.0,73.0,GBR,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
169022,"William ""Bill"" Neale",20.0,173.39762611275964,65.59163987138264,CAN,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
169254,Marius-Cristian Negrea,27.0,173.39762611275964,65.59163987138264,ROU,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,1
169255,Marius-Cristian Negrea,29.0,173.39762611275964,65.59163987138264,ROU,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,2
169533,Michael Nemec,20.0,177.84100418410043,73.86238532110092,AUT,1976,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
170818,John Allen Wisden Nicks,18.0,177.84100418410043,73.86238532110092,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
170819,John Allen Wisden Nicks,22.0,177.84100418410043,73.86238532110092,GBR,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
171424,John Sheridan Nightingale,23.0,177.84100418410043,73.86238532110092,USA,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
171579,Marcus Rafael Nikkanen,24.0,173.39762611275964,65.59163987138264,FIN,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,3,1
171580,Marcus Rafael Nikkanen,28.0,173.39762611275964,65.59163987138264,FIN,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,3,2
171581,Marcus Rafael Nikkanen,32.0,173.39762611275964,65.59163987138264,FIN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,3,3
171809,Nathaniel William Niles,37.0,173.39762611275964,65.59163987138264,USA,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,3,2
171810,Nathaniel William Niles,37.0,177.84100418410043,73.86238532110092,USA,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
171811,Nathaniel William Niles,41.0,173.39762611275964,65.59163987138264,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,3,3
171812,Nathaniel William Niles,41.0,177.84100418410043,73.86238532110092,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
172053,Franz Ningel,19.0,156.0,48.0,GER,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
172054,Franz Ningel,23.0,156.0,48.0,GER,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
173456,Sergey Nikolayevich Novitsky,24.0,180.0,71.0,RUS,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
173457,Sergey Nikolayevich Novitsky,28.0,180.0,71.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
173521,Ren Novotn,30.0,186.0,83.0,CZE,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
173958,Ari-Pekka Nurmenkari,26.0,180.0,75.0,FIN,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
174649,Lars Thomaz berg,21.0,180.0,65.0,SWE,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
174765,Ryuichi Obitani,23.0,173.39762611275964,65.59163987138264,JPN,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
175087,Nobunari Oda,22.0,164.0,56.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
175391,Masaru Ogawa,19.0,157.0,54.0,JPN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
175713,Fumihiro Oikawa,20.0,174.0,67.0,JPN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
175729,Kazuyoshi Oimatsu,20.0,173.39762611275964,65.59163987138264,JPN,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,1
175730,Kazuyoshi Oimatsu,24.0,173.39762611275964,65.59163987138264,JPN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,2,2
176217,Riccardo Olavarrieta Navarro,17.0,173.39762611275964,65.59163987138264,MEX,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,1
176218,Riccardo Olavarrieta Navarro,21.0,173.39762611275964,65.59163987138264,MEX,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,2
177100,Ryan Shea O'Meara,22.0,175.0,68.0,USA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
177647,Peter Allen Oppegard,28.0,183.0,79.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,Bronze,1,1
177652,Kurt Oppelt,19.0,173.39762611275964,65.59163987138264,AUT,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
177653,Kurt Oppelt,19.0,177.84100418410043,73.86238532110092,AUT,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
177654,Kurt Oppelt,23.0,177.84100418410043,73.86238532110092,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
178148,Brian Ernest Orser,22.0,170.0,61.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,Silver,2,1
178149,Brian Ernest Orser,26.0,170.0,61.0,CAN,1988,Calgary,Figure Skating,Figure Skating Men's Singles,Silver,2,2
178682,Nicolas Osseland,19.0,182.0,78.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
179000,Jamal Aziz Othman,19.0,186.0,78.0,SUI,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
179340,Haig Bertrand Oundjian,18.0,183.0,69.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,1
179341,Haig Bertrand Oundjian,22.0,183.0,69.0,GBR,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
179501,Oleg Vladimirovich Ovsyannikov,28.0,184.0,75.0,RUS,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,1,1
179880,Franois Pache,19.0,173.39762611275964,65.59163987138264,SUI,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
179881,Franois Pache,23.0,173.39762611275964,65.59163987138264,SUI,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
180181,"John Ferguson ""Jack"" Page",21.983436853002072,173.39762611275964,65.59163987138264,GBR,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,2,1
180182,"John Ferguson ""Jack"" Page",24.52958579881657,177.84100418410043,73.86238532110092,GBR,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
180183,"John Ferguson ""Jack"" Page",21.983436853002072,173.39762611275964,65.59163987138264,GBR,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,2
180184,"John Ferguson ""Jack"" Page",24.52958579881657,177.84100418410043,73.86238532110092,GBR,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
180383,Pak Un-Sil,19.0,178.0829268292683,70.71122994652407,PRK,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
180495,Dmytro Palamarchuk,22.0,175.0,73.86238532110092,UKR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
180688,Frdric Pallul,24.0,173.0,63.0,FRA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
181764,Aaron Parchem,28.0,178.0,77.0,USA,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
182419,Paul Bonifacio Parkinson,22.0,163.0,65.59163987138264,ITA,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
182420,Paul Bonifacio Parkinson,22.0,163.0,73.6,ITA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
182555,Matthew Parr,23.0,180.0,73.6,GBR,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
182856,Igor Anatolyevich Pashkevich,22.0,177.0,68.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,1
182857,Igor Anatolyevich Pashkevich,26.0,177.0,68.0,AZE,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
183045,Dnes Pataky,19.0,173.39762611275964,65.59163987138264,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
183104,Neil Paterson,23.0,170.0,75.0,CAN,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
183381,Robert Paul,18.0,177.84100418410043,73.86238532110092,CAN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
183382,Robert Paul,22.0,177.84100418410043,73.86238532110092,CAN,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,Gold,3,3
183532,Erik Pausin,15.0,177.84100418410043,73.86238532110092,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,Silver,1,1
184595,Gwendal Peizerat,25.0,173.0,66.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,2,1
184596,Gwendal Peizerat,29.0,173.0,66.0,FRA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,2
184684,Philippe Pelissier,16.0,168.0,63.0,FRA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
184685,Philippe Pelissier,20.0,168.0,63.0,FRA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,2
184690,Roberto Glauco Italo Pelizzola,25.0,171.0,61.0,ITA,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
184691,Roberto Glauco Italo Pelizzola,29.0,171.0,61.0,ITA,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
184776,David Jacques Pelletier,27.0,178.0,80.0,CAN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Gold,1,1
185234,Patrick Henri Pera,19.0,176.0,70.0,FRA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,Bronze,2,1
185235,Patrick Henri Pera,23.0,176.0,70.0,FRA,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,Bronze,2,2
186935,John Misha Petkevich,18.0,174.0,69.0,USA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,1
186936,John Misha Petkevich,22.0,174.0,69.0,USA,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
187000,Nicolas Petorin,19.0,162.0,50.0,FRA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
187076,Viktor Vasylovych Petrenko,24.0,178.0,69.0,UKR,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,3,3
187598,Denis Petukhov,27.0,178.0,68.0,USA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
187753,Viktor Pfeifer,18.0,182.0,62.0,AUT,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,1
187754,Viktor Pfeifer,22.0,182.0,62.0,AUT,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,2
187755,Viktor Pfeifer,26.0,182.0,62.0,AUT,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
189775,Andrew Place,21.0,182.0,76.0,GBR,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
189944,Yevgeny Arkadyevich Platov,26.0,183.0,72.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,3,2
189945,Yevgeny Arkadyevich Platov,30.0,183.0,72.0,RUS,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,3,3
190226,Yevgeny Viktorovich Plyushchenko,19.0,178.0,72.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,Silver,4,1
190227,Yevgeny Viktorovich Plyushchenko,23.0,178.0,72.0,RUS,2006,Torino,Figure Skating,Figure Skating Men's Singles,Gold,4,2
190228,Yevgeny Viktorovich Plyushchenko,27.0,178.0,72.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,Silver,4,3
190229,Yevgeny Viktorovich Plyushchenko,31.0,178.0,72.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,4,4
190283,Brian James Pockar,20.0,173.39762611275964,65.59163987138264,CAN,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
190611,Paul Poirier,18.0,175.0,73.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
