,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
993,Tsvetelina Abrasheva,16.0,161.31335149863762,51.11940298507463,BUL,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
1454,Bridget Shirley Adams (-Bengough),19.0,161.31335149863762,51.11940298507463,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
4156,"Tenley Emma Albright (-Gardiner, -Blakely)",16.0,161.31335149863762,51.11940298507463,USA,1952,Oslo,Figure Skating,Figure Skating Women's Singles,Silver,2,1
4157,"Tenley Emma Albright (-Gardiner, -Blakely)",20.0,161.31335149863762,51.11940298507463,USA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,Gold,2,2
5010,Lisa-Marie Allen,19.0,161.31335149863762,51.11940298507463,USA,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
5063,Patricia Kim Alletson,17.0,161.31335149863762,51.11940298507463,CAN,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
5224,Zsuzsa Almssy,13.0,158.0,60.0,HUN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,3,1
5225,Zsuzsa Almssy,17.0,158.0,60.0,HUN,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,3,2
5226,Zsuzsa Almssy,21.0,158.0,60.0,HUN,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,3,3
5514,Jeannette Eleanor Altwegg (-Wirz),17.0,161.31335149863762,51.11940298507463,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Bronze,2,1
5515,Jeannette Eleanor Altwegg (-Wirz),21.0,161.31335149863762,51.11940298507463,GBR,1952,Oslo,Figure Skating,Figure Skating Women's Singles,Gold,2,2
6562,Angela Rosa Anderes,16.0,161.31335149863762,51.11940298507463,SUI,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
7188,Miki Ando,18.0,162.0,50.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,1
7189,Miki Ando,22.0,162.0,50.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,2,2
7227,Marta Andrade Vidal,21.0,162.0,48.0,ESP,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,1
7228,Marta Andrade Vidal,25.0,162.0,48.0,ESP,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,2
7691,Manuela Angeli,16.0,172.0,58.0,ITA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
8616,Hildegard Appeltauer,20.0,161.31335149863762,51.11940298507463,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
8729,Shizuka Arakawa,16.0,164.0,50.0,JPN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
8730,Shizuka Arakawa,24.0,164.0,50.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,Gold,2,2
9971,Mao Asada,19.0,163.0,50.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,Silver,2,1
9972,Mao Asada,23.0,163.0,50.0,JPN,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,2,2
11829,Zuzana Babiakov (Paurov-),23.0,168.0,54.0,SVK,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
11976,Martha Bachem (Musilek-),23.0,161.31335149863762,51.11940298507463,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
12785,Oksana Serhivna Baiul,16.0,159.0,43.0,UKR,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,Gold,1,1
13689,Sonja Balun,16.0,159.0,50.0,AUT,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
14079,Bao Zhenghua,14.0,158.0,51.11940298507463,CHN,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,1
14080,Bao Zhenghua,18.0,158.0,51.11940298507463,CHN,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,2,2
14367,Elvira Barbey,35.0,161.31335149863762,51.11940298507463,SUI,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
14457,Grazia Barcellona,19.0,161.31335149863762,51.11940298507463,ITA,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
14650,Ursel Barkey,18.0,161.31335149863762,51.11940298507463,GER,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
15839,Erica Anne Batchelor,22.0,161.31335149863762,51.11940298507463,GBR,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
16518,"Virginia Day ""Ginny"" Baxter (-McKendrick, -Newman)",19.0,161.31335149863762,51.11940298507463,USA,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
19217,Margaret Helen Bennett (-Anthony),21.0,161.31335149863762,51.11940298507463,USA,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
20375,Margit Bernhardt (Dring-),19.322222222222223,161.31335149863762,51.11940298507463,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
21371,Franca Ana Bianconi (-Manni),17.0,161.31335149863762,51.11940298507463,ITA,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
21576,Denise Biellmann,17.0,160.0,47.0,SUI,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
23013,Doris Blanc,21.0,161.31335149863762,51.11940298507463,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
23727,Nicole Bobek (-Leal),20.0,165.0,55.0,USA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,1,1
24939,Tony-Sabrina Bombardieri,19.0,172.0,55.0,ITA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,1,1
24997,Surya (Claudine-) Bonaly,18.0,156.0,50.0,FRA,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,3,1
24998,Surya (Claudine-) Bonaly,20.0,156.0,50.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,3,2
24999,Surya (Claudine-) Bonaly,24.0,156.0,50.0,FRA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,3,3
25993,Karin Borner,20.0,161.31335149863762,51.11940298507463,SUI,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
29512,"Ella Gertrud Auguste ""Ellen"" Brockhft (Rehra-, -Henseler)",34.0,161.31335149863762,51.11940298507463,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
29671,Susan Mirjam Broman (-Lnnqvist),20.0,164.0,55.0,FIN,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
29753,Tracy Lee Brook,16.0,161.31335149863762,51.11940298507463,AUS,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
30444,Sandra Brugnera,20.0,161.31335149863762,51.11940298507463,ITA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
30620,Andre Marguerite Blanche Brunet-Joly,22.0,165.0,51.11940298507463,FRA,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,no medal,3,1
30622,Andre Marguerite Blanche Brunet-Joly,26.0,165.0,51.11940298507463,FRA,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,3,2
30687,Melitta Brunner (-Kreckow),21.0,164.0,51.11940298507463,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32077,Genevive Burdel,17.0,161.31335149863762,51.11940298507463,FRA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32142,Wendy Lee Burge,18.0,158.0,47.0,USA,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32151,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",17.0,157.0,51.11940298507463,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Silver,2,1
32152,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",21.0,157.0,51.11940298507463,AUT,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,Silver,2,2
32274,Petra Burka,17.0,153.0,60.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,Bronze,1,1
32386,Nancy Burley (Hallam-),21.0,161.31335149863762,51.11940298507463,AUS,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32387,Sharon Kay Burley (-Sullivan),19.0,170.0,56.0,AUS,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32674,"Gundola ""Gundi"" Busch (-Johansson)",16.0,161.31335149863762,51.11940298507463,GER,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32893,"Gweneth Leigh Butler (-Benn, -Bailey)",20.0,161.31335149863762,51.11940298507463,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32999,Mariya Viktorovna Butyrskaya,25.0,160.0,49.0,RUS,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
33000,Mariya Viktorovna Butyrskaya,29.0,160.0,49.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,2
33228,Byun Sung-Jin,17.0,161.31335149863762,51.11940298507463,KOR,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
35264,"Linda Carbonetto (-Engel, -Villella)",18.0,159.0,49.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,1,1
35405,Sandra Cariboni,20.0,171.0,58.0,SUI,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
36288,Joanne Carter,17.0,159.0,52.0,AUS,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
36289,Joanne Carter,25.0,159.0,52.0,AUS,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,2
38446,Chang Myung-Su,15.0,161.31335149863762,51.11940298507463,KOR,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
39340,Chen Lu,15.0,162.0,52.0,CHN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,3,1
39341,Chen Lu,17.0,162.0,52.0,CHN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,Bronze,3,2
39342,Chen Lu,21.0,162.0,52.0,CHN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,Bronze,3,3
40386,Audrey Tiffany (Tingting-) Chin,16.0,150.0,41.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
41067,Jose Chouinard (-Bombardier),22.0,157.0,50.0,CAN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,1
41068,Jose Chouinard (-Bombardier),24.0,157.0,50.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,2
42123,eljka imeija,21.0,160.0,44.0,CRO,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,2
42742,Diana Cynthia Clifton-Peach (-Stevens),19.0,160.0,52.0,GBR,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
43198,"Alexandra Pauline ""Sasha"" Cohen",17.0,157.0,43.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,1
43199,"Alexandra Pauline ""Sasha"" Cohen",21.0,157.0,43.0,USA,2006,Torino,Figure Skating,Figure Skating Women's Singles,Silver,2,2
43468,Magdalena Cecilia Colledge,11.0,152.0,51.11940298507463,GBR,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,1
43469,Magdalena Cecilia Colledge,15.0,152.0,51.11940298507463,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,Silver,2,2
44253,"Joanne Conway (-Owers, -Dunn)",16.0,162.0,57.0,GBR,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,2,1
44254,"Joanne Conway (-Owers, -Dunn)",20.0,162.0,57.0,GBR,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,2
45670,Lyndsai Cowan,19.0,159.0,52.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,1,1
46377,Liliane Crosa,17.0,161.31335149863762,51.11940298507463,SUI,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
47557,Krisztina Czak (-Horvth),13.0,155.0,41.0,HUN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,1
47558,Krisztina Czak (-Horvth),15.0,155.0,41.0,HUN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,2
48421,Gabrielle Daleman,16.0,152.0,46.0,CAN,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
49756,Marion Tiefy Davies (-Spencer),19.0,161.31335149863762,51.11940298507463,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
49929,Suzanne Davis (-King),19.0,161.31335149863762,51.11940298507463,USA,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
51253,Dianne Margaret de Leeuw,16.0,165.0,57.0,NED,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,2,1
51254,Dianne Margaret de Leeuw,20.0,165.0,57.0,NED,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,Silver,2,2
51278,Yvonne de Ligne (Geurts-),24.0,168.0,51.11940298507463,BEL,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,1
51279,Yvonne de Ligne (Geurts-),28.0,168.0,51.11940298507463,BEL,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,2,2
51952,Anita Louise de St. Quentin (White-),26.0,161.31335149863762,51.11940298507463,FRA,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
52651,Anne Karin Dehle,21.0,161.31335149863762,51.11940298507463,NOR,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
54536,Florence Patricia Devries (-Williams),21.0,161.31335149863762,51.11940298507463,GBR,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
55651,Sjoukje Rosalinde Dijkstra (-Kossmayer),13.0,169.0,54.0,NED,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,3,1
55652,Sjoukje Rosalinde Dijkstra (-Kossmayer),18.0,169.0,54.0,NED,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,Silver,3,2
55653,Sjoukje Rosalinde Dijkstra (-Kossmayer),21.0,169.0,54.0,NED,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,Gold,3,3
55842,Viktoriya Dimitrova,15.0,161.31335149863762,51.11940298507463,BUL,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,1
56237,Joan Dix (-Jones),13.0,161.31335149863762,51.11940298507463,GBR,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
56704,Patricia Ann Dodd,19.0,161.31335149863762,51.11940298507463,GBR,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,1,1
58571,Alisa Drei,19.0,157.0,45.0,FIN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,1,1
58673,Susanna Driano,18.0,165.0,55.0,ITA,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
58674,Susanna Driano,22.0,165.0,55.0,ITA,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,2
58980,Jacqueline du Bief,17.0,161.31335149863762,51.11940298507463,FRA,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,2,1
58981,Jacqueline du Bief,21.0,161.31335149863762,51.11940298507463,FRA,1952,Oslo,Figure Skating,Figure Skating Women's Singles,Bronze,2,2
59062,Sylvaine Duban,18.0,166.0,59.0,FRA,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,1,1
59329,Grayna Dudek,15.0,159.0,50.0,POL,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
59360,Helga Rosa Maria Dudzinski,22.0,161.31335149863762,51.11940298507463,GER,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
60718,Alise Dzeguze (-Kavia),21.0,161.31335149863762,51.11940298507463,LAT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
60911,"Patricia Anne ""Pat"" Eastwood",12.0,161.31335149863762,51.11940298507463,RSA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
61395,Polina Edmunds,15.0,165.0,43.0,USA,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
61629,Nanna Margrethe Egedius (-Jacobsen),22.0,161.31335149863762,51.11940298507463,NOR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
61947,Hanna Eigel (-Brown),17.0,161.31335149863762,51.11940298507463,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
63509,Diana Encinas Evans,19.0,161.31335149863762,51.11940298507463,MEX,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
66241,"Gun Ann-Charlotte ""Lotta"" Falkenbck (-Bergqvist)",28.0,162.0,50.0,SWE,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
69658,Alice Fischer,23.0,161.31335149863762,51.11940298507463,SUI,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
69851,Elizabeth Fisher (-Lawson),19.322222222222223,161.31335149863762,51.11940298507463,CAN,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
70211,Rachael Elizabeth Flatt,17.0,157.0,50.0,USA,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,1,1
70221,Else Flebbe,19.322222222222223,161.31335149863762,51.11940298507463,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
70288,Peggy Gale Fleming (-Jenkins),15.0,163.0,50.0,USA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
70289,Peggy Gale Fleming (-Jenkins),19.0,163.0,50.0,USA,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,Gold,2,2
71029,Silvia Fontana (-Zimmerman),25.0,158.0,55.0,ITA,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,1
71030,Silvia Fontana (-Zimmerman),29.0,158.0,55.0,ITA,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,2
72241,Kerstin Frank,25.0,163.0,55.0,AUT,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
72522,Linda Sue Fratianne,15.0,153.0,41.0,USA,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
72523,Linda Sue Fratianne,19.0,153.0,41.0,USA,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,Silver,2,2
72825,Ann-Margreth Frei-Kck (-Hall),21.0,155.0,52.0,SWE,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
73053,Hertha Frey-Dexler,19.0,161.31335149863762,51.11940298507463,SUI,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
73388,Karin Frohner (-Gaiser),16.0,161.31335149863762,51.11940298507463,AUT,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
73917,Miwa Fukuhara,15.0,156.0,52.0,JPN,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,1
73918,Miwa Fukuhara,19.0,156.0,52.0,JPN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,2
74059,Gina Fulton (-Carter),17.0,160.0,49.0,GBR,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
75217,Anna Galmarini,17.0,161.31335149863762,51.11940298507463,ITA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
77096,Petya Gavazova,19.0,161.31335149863762,51.11940298507463,BUL,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
77462,Elene Gedevanishvili,16.0,160.0,41.0,GEO,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,3,1
77463,Elene Gedevanishvili,20.0,160.0,41.0,GEO,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,3,2
77464,Elene Gedevanishvili,24.0,160.0,41.0,GEO,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,3,3
77683,Beatrice Gelmini,21.0,161.31335149863762,51.11940298507463,ITA,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
79567,Anastasiya Gimazetdinova,25.0,180.0,56.0,UZB,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,1
79568,Anastasiya Gimazetdinova,29.0,180.0,56.0,UZB,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,2,2
80040,Vanessa Giunchi,21.0,157.0,54.0,ITA,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
80105,Anne Line Gjersem,20.0,158.0,51.11940298507463,NOR,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
80284,Jelena Glebova,16.0,165.0,49.0,EST,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,3,1
80285,Jelena Glebova,20.0,165.0,49.0,EST,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,3,2
80286,Jelena Glebova,24.0,165.0,49.0,EST,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,3,3
80942,"Grace Elizabeth ""Gracie"" Gold",18.0,165.0,54.0,USA,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
81438,Yvonne Gmez Muoz,21.0,157.0,46.0,ESP,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
82604,Agns Gosselin (-Tavernier),16.0,160.0,50.0,FRA,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,2,1
82605,Agns Gosselin (-Tavernier),20.0,160.0,50.0,FRA,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,2,2
84721,Wendy Elizabeth Griner (-Ballantyne),15.0,156.0,56.0,CAN,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,1
84722,Wendy Elizabeth Griner (-Ballantyne),19.0,156.0,56.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,2
85447,Birgitta Helena Grundberg (-Chilly),25.0,166.0,57.0,SWE,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,1,1
86881,Vanessa Gusmeroli,19.0,160.0,49.0,FRA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
86882,Vanessa Gusmeroli,23.0,160.0,49.0,FRA,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,2
87390,Gwak Min-Jeong,16.0,159.0,41.0,KOR,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,1,1
87681,Joan Haanappel,15.0,160.0,53.0,NED,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,2,1
87682,Joan Haanappel,19.0,160.0,53.0,NED,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,2
88362,Christine Haigler (-Krall),16.0,162.0,52.0,USA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
89304,"Dorothy Stuart Hamill (-Martin, -Forsythe)",19.0,160.0,55.0,USA,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,Gold,1,1
89605,Brooklee Han,18.0,150.0,42.0,AUS,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
90775,"Tonya Maxine Harding (-Gillooly, -Smith, -Price)",21.0,155.0,48.0,USA,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,1
90776,"Tonya Maxine Harding (-Gillooly, -Smith, -Price)",23.0,155.0,48.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,2
91809,Nicole Hassler,18.0,157.0,47.0,FRA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,1
91810,Nicole Hassler,22.0,157.0,47.0,FRA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,2
92871,Sarah Stefanie Hecken,16.0,170.0,58.0,GER,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,1,1
93108,Idora Hegel,18.0,167.0,53.0,CRO,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,1
93109,Idora Hegel,22.0,167.0,53.0,CRO,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,2
93516,Carol Elizabeth Heiss (-Jenkins),16.0,161.31335149863762,51.11940298507463,USA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,Silver,2,1
93517,Carol Elizabeth Heiss (-Jenkins),20.0,161.31335149863762,51.11940298507463,USA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,Gold,2,2
93534,Regine Heitzer,16.0,161.31335149863762,51.11940298507463,AUT,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,1
93535,Regine Heitzer,19.0,161.31335149863762,51.11940298507463,AUT,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,Silver,2,2
93646,Hanna Viktoria Helgesson,25.0,165.0,56.0,SWE,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
94057,Marit Henie (-Moe),22.0,161.31335149863762,51.11940298507463,NOR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
94058,"Sonja Henie (-Topping, -Gardiner, -Onstad)",11.0,155.0,45.0,NOR,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,no medal,4,1
94059,"Sonja Henie (-Topping, -Gardiner, -Onstad)",15.0,155.0,45.0,NOR,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Gold,4,2
94060,"Sonja Henie (-Topping, -Gardiner, -Onstad)",19.0,155.0,45.0,NOR,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,Gold,4,3
94061,"Sonja Henie (-Topping, -Gardiner, -Onstad)",23.0,155.0,45.0,NOR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,Gold,4,4
97565,Vicki Maree Holland (-Nelson),21.0,161.31335149863762,51.11940298507463,AUS,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
97808,Julie Lynn Holmes (-Newman),20.0,163.0,50.0,USA,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
98221,Lotti Hner,19.0,161.31335149863762,51.11940298507463,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
98375,"Maidie Jill Lucienne Hood-Linzee (-Rosser, -Wright)",19.0,161.31335149863762,51.11940298507463,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
98800,Ilse Hornung (-Bietak),19.0,161.31335149863762,51.11940298507463,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
100297,Laetitia Hubert,17.0,159.0,50.0,FRA,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,4,1
