,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
265,Giordano Giulio Abbondati,15.0,175.0,64.0,ITA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
266,Giordano Giulio Abbondati,19.0,175.0,64.0,ITA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,2
276,Jeremy Abbott,24.0,175.0,70.0,USA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,2
277,Jeremy Abbott,28.0,175.0,70.0,USA,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
1053,"Aleksandr Viktorovich ""Sasha"" Abt",25.0,179.0,68.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
2920,Lars Arne kesson,20.0,180.0,68.0,SWE,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
4418,Boycho Aleksiev,24.0,173.39762611275964,65.59163987138264,BUL,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
5041,"Scott Ethan ""Scotty"" Allen",14.0,163.0,69.0,USA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
6203,Florent Amodio,19.0,164.0,56.0,FRA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
6204,Florent Amodio,23.0,164.0,56.0,FRA,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,2,2
6576,Gnter Anderl,21.0,182.0,65.0,AUT,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,1
6577,Gnter Anderl,25.0,182.0,65.0,AUT,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
10953,Verners Auls,46.0,173.39762611275964,65.59163987138264,LAT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
11928,Paolo Luca Bacchini,24.0,168.0,64.0,ITA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
12290,Sherwin Campbell Badger,26.0,173.39762611275964,65.59163987138264,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
12599,Ernst Baier,26.0,173.39762611275964,65.59163987138264,GER,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,1
12600,Ernst Baier,30.0,173.39762611275964,65.59163987138264,GER,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,Silver,2,2
16802,Gary Beacom,23.0,180.0,67.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
20418,Johan Kristoffer Berntsson,23.0,176.0,73.0,SWE,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
23910,Bodo Bockenauer,19.0,173.39762611275964,65.59163987138264,GER,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
23920,"Wilhelm Richard ""Willy"" Bckl",30.0,173.39762611275964,65.59163987138264,AUT,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,Silver,2,1
23921,"Wilhelm Richard ""Willy"" Bckl",35.0,173.39762611275964,65.59163987138264,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Silver,2,2
24502,"Stanislav ""Stan"" Bohonek",23.0,173.39762611275964,65.59163987138264,CAN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
24596,Brian Anthony Boitano,20.0,180.0,75.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,3,1
24597,Brian Anthony Boitano,24.0,180.0,75.0,USA,1988,Calgary,Figure Skating,Figure Skating Men's Singles,Gold,3,2
24598,Brian Anthony Boitano,30.0,180.0,75.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,3,3
25496,Michael Robert Booker,18.0,173.39762611275964,65.59163987138264,GBR,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
25696,"Gail Borden, II",24.0,173.39762611275964,65.59163987138264,USA,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
25817,Ralph Borghard,19.0,170.0,68.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
26029,Artyom Igorevich Borodulin,20.0,177.0,68.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
27479,Ian Home Bowhill,24.0,173.39762611275964,65.59163987138264,GBR,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
27500,Christopher Nicol Bowman,20.0,178.0,70.0,USA,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,1
27501,Christopher Nicol Bowman,24.0,178.0,70.0,USA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,2
29021,Robert Lee Brewer,20.0,173.39762611275964,65.59163987138264,USA,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
29041,Michal Bezina,19.0,173.0,65.0,CZE,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
29042,Michal Bezina,23.0,173.0,65.0,CZE,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,2,2
29402,Sbastien Britten,23.0,172.0,64.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
30100,Jason Brown,19.0,170.0,61.0,USA,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
30198,"Timothy Tuttle ""Tim"" Brown",21.0,173.39762611275964,65.59163987138264,USA,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
30255,Kurt Browning,21.0,170.0,65.0,CAN,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,3,1
30256,Kurt Browning,25.0,170.0,65.0,CAN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,2
30257,Kurt Browning,27.0,170.0,65.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,3,3
30611,Pierre mile Ernest Brunet,21.0,168.0,65.59163987138264,FRA,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,3,1
30613,Pierre mile Ernest Brunet,25.0,168.0,65.59163987138264,FRA,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,3,2
31459,Lucian Beler,25.0,173.39762611275964,65.59163987138264,SUI,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
32201,Ralph Burghart,25.0,173.39762611275964,65.59163987138264,AUT,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
32967,"Jeffrey ""Jeff"" Buttle",23.0,173.0,60.0,CAN,2006,Torino,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
32977,"Richard Totten ""Dick"" Button",18.0,173.39762611275964,65.59163987138264,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Gold,2,1
32978,"Richard Totten ""Dick"" Button",22.0,173.39762611275964,65.59163987138264,USA,1952,Oslo,Figure Skating,Figure Skating Men's Singles,Gold,2,2
33081,Alexei Yuryevich Bychenko,26.0,174.0,65.59163987138264,ISR,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
33924,Nils Hkon Thomas Callerud,18.0,182.0,69.0,SWE,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
33948,Alain Calmat,15.0,173.39762611275964,65.59163987138264,FRA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,3,1
33949,Alain Calmat,19.0,173.39762611275964,65.59163987138264,FRA,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,3,2
33950,Alain Calmat,23.0,173.39762611275964,65.59163987138264,FRA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,Silver,3,3
34680,Philippe Christophe Luciene Candeloro,21.0,170.0,60.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,Bronze,2,1
34681,Philippe Christophe Luciene Candeloro,25.0,170.0,60.0,FRA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,Bronze,2,2
34784,Malcolm Roger Cannon,19.0,164.0,63.0,GBR,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
35983,Stephen Alexander Carr,28.0,167.0,65.0,AUS,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,3,2
38314,Patrick Lewis Chan,19.0,168.0,67.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
38315,Patrick Lewis Chan,23.0,168.0,67.0,CAN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,Silver,2,2
39886,"William Claude ""Bill"" Cherrell",22.0,173.39762611275964,65.59163987138264,AUS,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
40437,Gheorghe Chiper,23.0,176.0,72.0,ROU,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
40438,Gheorghe Chiper,27.0,176.0,72.0,ROU,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
40440,Vaughn Chipeur,25.0,170.0,64.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
40617,Cho Jae-Hyung,17.0,169.0,60.0,KOR,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
42121,Tomislav imeija,23.0,173.39762611275964,65.59163987138264,CRO,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
42372,Herbert James Clarke,44.0,173.39762611275964,65.59163987138264,GBR,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,1,1
42637,David Wiliam Clements,20.0,173.39762611275964,65.59163987138264,GBR,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
42998,Per Cock-Clausen,35.0,173.39762611275964,65.59163987138264,DEN,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
42999,Per Cock-Clausen,39.0,173.39762611275964,65.59163987138264,DEN,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
43009,Mark Wayne Cockerell,21.0,170.0,63.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
44186,Samuel Contesti,26.0,181.0,66.0,ITA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
45525,Robin John Cousins,18.0,183.0,66.0,GBR,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
45526,Robin John Cousins,22.0,183.0,66.0,GBR,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,Gold,2,2
45527,Steven Cousins,19.0,182.0,75.0,GBR,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,1
45528,Steven Cousins,21.0,182.0,75.0,GBR,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,3,2
45529,Steven Cousins,25.0,182.0,75.0,GBR,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,3,3
45901,Toller Shalitoe Montague Cranston,22.0,172.0,68.0,CAN,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
45902,Toller Shalitoe Montague Cranston,26.0,172.0,68.0,CAN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,Bronze,2,2
47339,John Anthony Curry,22.0,180.0,67.0,GBR,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
47340,John Anthony Curry,26.0,180.0,67.0,GBR,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,Gold,2,2
47556,Gyrgy Czak,18.0,173.39762611275964,65.59163987138264,HUN,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
48655,Frdric Dambier,24.0,163.0,56.0,FRA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
48656,Frdric Dambier,28.0,163.0,56.0,FRA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
49170,Emmerich Danzer,19.0,180.0,70.0,AUT,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
49171,Emmerich Danzer,23.0,180.0,70.0,AUT,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,2
49917,Scott Davis,22.0,175.0,68.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
50033,Sergey Dmitryevich Davydov,22.0,159.0,56.0,BLR,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
50034,Sergey Dmitryevich Davydov,26.0,159.0,56.0,BLR,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
53947,Laurent Depouilly,20.0,168.0,62.0,FRA,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
55479,Wallace William Diestelmeyer,21.0,173.39762611275964,65.59163987138264,CAN,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
55911,Ivan Bozhidarov Dinev,19.0,174.0,68.0,BUL,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,3,1
55912,Ivan Bozhidarov Dinev,23.0,174.0,68.0,BUL,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,3,2
55913,Ivan Bozhidarov Dinev,27.0,174.0,68.0,BUL,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,3
56436,Dmytro Mikhailovich Dmytrenko,24.0,174.0,64.0,UKR,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
56437,Dmytro Mikhailovich Dmytrenko,28.0,174.0,64.0,UKR,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
56931,Angelo Dolfini,23.0,161.0,58.0,ITA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
57054,Przemysaw Domaski,23.0,182.0,72.0,POL,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
58602,Lars Gandrup Dresler,20.0,173.39762611275964,65.59163987138264,DEN,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
59917,"John Edward Powell ""Jack"" Dunn",18.0,173.39762611275964,65.59163987138264,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
60198,Robert Dureville,20.0,178.0,76.0,FRA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
60909,"John Coulter ""Jack"" Eastwood",19.0,183.0,65.59163987138264,CAN,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
61010,Jen bert,17.0,173.0,70.0,HUN,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
61011,Jen bert,21.0,173.0,70.0,HUN,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,2
61718,Jaimee Eggleton,19.0,173.39762611275964,65.59163987138264,CAN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
62874,Todd James Eldredge,20.0,173.0,66.0,USA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,1
62875,Todd James Eldredge,26.0,173.0,66.0,USA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,3,2
62876,Todd James Eldredge,30.0,173.0,66.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,3,3
63544,Karl Enderlin,24.0,173.39762611275964,65.59163987138264,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
65353,Lloyd Hywel Evans,19.0,175.0,64.0,GBR,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
66860,Carlo Fassi,18.0,173.39762611275964,65.59163987138264,ITA,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
66862,Carlo Fassi,22.0,173.39762611275964,65.59163987138264,ITA,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
67194,Gheorghe Fazeka,14.0,170.0,59.0,ROU,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
67670,Norbert Felsinger,16.0,173.39762611275964,65.59163987138264,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
67671,Norbert Felsinger,20.0,173.39762611275964,65.59163987138264,AUT,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,2,2
68174,Javier Fernndez Lpez,18.0,171.0,61.0,ESP,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
68175,Javier Fernndez Lpez,22.0,171.0,61.0,ESP,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,2,2
69337,Grzegorz Filipowski,17.0,172.0,57.0,POL,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,3,1
69338,Grzegorz Filipowski,21.0,172.0,57.0,POL,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,3,2
69339,Grzegorz Filipowski,25.0,172.0,57.0,POL,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,3,3
69622,Peter Firstbrook,18.0,173.39762611275964,65.59163987138264,CAN,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
69651,Liam Firus,21.0,170.0,68.0,CAN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
72290,Paul Franke,21.983436853002072,173.39762611275964,65.59163987138264,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
74673,Didier Gailhaguet,19.0,174.0,66.0,FRA,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
75588,Allan Ganter,17.0,173.39762611275964,65.59163987138264,AUS,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
77080,Georges Harold Roger Gautschi,19.0,173.39762611275964,65.59163987138264,SUI,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
77353,Misha Tszyunovich Ge,22.0,173.0,65.59163987138264,UZB,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
78357,Markus Arthur Germann,21.0,173.39762611275964,65.59163987138264,SUI,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
78460,Hans Gerschwiler,26.0,173.39762611275964,65.59163987138264,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Silver,1,1
78737,Cornel Gheorghe,22.0,173.0,68.0,ROU,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,1
78738,Cornel Gheorghe,26.0,173.0,68.0,ROU,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
79352,Alain C. Giletti,12.0,173.39762611275964,65.59163987138264,FRA,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,3,1
79353,Alain C. Giletti,16.0,173.39762611275964,65.59163987138264,FRA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,3,2
79354,Alain C. Giletti,20.0,173.39762611275964,65.59163987138264,FRA,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,3,3
80737,Timothy Richard Goebel,21.0,170.0,61.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
83182,Gillis Emanuel Grafstrm,30.0,173.39762611275964,65.59163987138264,SWE,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,Gold,4,2
83183,Gillis Emanuel Grafstrm,34.0,173.39762611275964,65.59163987138264,SWE,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Gold,4,3
83184,Gillis Emanuel Grafstrm,38.0,173.39762611275964,65.59163987138264,SWE,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,Silver,4,4
84901,"James David ""Jim"" Grogan",16.0,173.39762611275964,65.59163987138264,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
84902,"James David ""Jim"" Grogan",20.0,173.39762611275964,65.59163987138264,USA,1952,Oslo,Figure Skating,Figure Skating Men's Singles,Bronze,2,2
85530,Peter Grtter,21.0,173.39762611275964,65.59163987138264,SUI,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
86745,Guo Zhengxin,18.0,173.0,68.0,CHN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
87227,Tilo Gutzeit,17.0,173.39762611275964,65.59163987138264,GER,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
87228,Tilo Gutzeit,22.0,173.39762611275964,65.59163987138264,GER,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,2,2
89351,Scott Scovell Hamilton,21.0,160.0,50.0,USA,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,1
89352,Scott Scovell Hamilton,25.0,160.0,50.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,Gold,2,2
89700,Han Jong-In,27.0,170.0,60.0,PRK,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
90550,Yuzuru Hanyu,19.0,171.0,65.59163987138264,JPN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,Gold,1,1
91547,Tsugio Hasegawa,22.0,173.39762611275964,65.59163987138264,JPN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
94031,Jorik Hendrickx,21.0,175.0,65.59163987138264,BEL,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
95016,Margus Hernits,17.0,174.0,62.0,EST,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,3,1
95017,Margus Hernits,21.0,174.0,62.0,EST,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,3,2
95018,Margus Hernits,25.0,174.0,62.0,EST,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,3,3
95825,Yutaka Higuchi,18.0,172.0,60.0,JPN,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,1
95826,Yutaka Higuchi,22.0,172.0,60.0,JPN,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
95946,George Edward Bellows Hill,28.0,173.39762611275964,65.59163987138264,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
96665,Ho Gang,12.0,173.39762611275964,65.59163987138264,PRK,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
96884,Yakiv Semenovych Hodorozha,20.0,183.0,81.0,UKR,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
98191,Takeshi Honda,16.0,168.0,62.0,JPN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
98192,Takeshi Honda,20.0,168.0,62.0,JPN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
98222,Oliver Hner,21.0,172.0,64.0,SUI,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
99456,Christopher Howarth,19.0,173.39762611275964,65.59163987138264,GBR,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
99602,Monty Hoyt,19.0,184.0,68.0,USA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
100890,"James Clarke ""Jay"" Humphry",19.0,172.0,63.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
101416,"Steven ""Steve"" Hutchinson",18.0,185.0,72.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
102113,Fumio Igarashi,21.0,167.0,62.0,JPN,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,1,1
